1,46655,90019,44158,123059,77289,24747,101705,-77767,115720,132146,-144420,-49202,-32364,-10349,-55191,103566,-99078,-57089,78723,2066,38030,-109195,17998,-37740,-52517,-11277,-82346,61325
1,58084,87974,125253,124270,-7256,-78622,102870,82435,113090,134441,75605,-61485,-50830,82200,37483,205643,-94376,30923,54548,147250,62767,97513,-64032,-66160,234471,75035,145262,-64389
1,43897,43008,84587,120583,70796,-79845,100460,144792,24025,119854,-137235,-51339,-58625,124670,152728,-54309,-86543,110529,116574,107774,60242,-108690,166827,-84733,174688,60791,39367,-32701
1,34742,-32917,111321,-106674,-132416,170012,32856,-97443,-121388,-103872,82331,-29056,173888,194517,199209,98413,-19162,-71929,-131296,122842,-1158,-123165,335,-36222,112190,59891,140743,9633
1,63547,83477,104676,114661,-7976,142559,83059,14483,-4791,125062,95832,252516,193812,215984,-39542,-55220,-102249,141248,118862,24901,-12951,-3464,-41375,178256,241998,77934,-12010,-67847
1,78261,73356,105603,93107,13456,70255,-4646,-17416,82417,19205,62265,-42476,192907,230225,236074,166238,-75011,95705,-93427,-56564,4104,-110575,151792,-29836,-57712,28078,-14652,164712
1,22387,-131511,80265,-104770,-71660,64318,83065,135015,82965,102814,81884,-67529,-36912,65877,192351,82025,-96541,-78977,103790,68603,38278,-62527,-12673,-72566,-13907,65091,-79966,-63663
1,63177,71352,125468,133706,25618,-83067,3631,-99116,-1896,120195,-9398,-62520,-46414,94882,147832,13454,-68025,-54189,128033,120199,83147,146376,-34950,-81528,-30873,67093,-51660,-58853
1,43467,-58952,116528,6124,64453,145884,68844,-40642,-2786,69690,75532,5782,30766,108755,15567,212907,-84869,-110160,112482,-131443,-7461,-84880,-37329,59873,65593,9406,67406,-4544
1,67097,-189255,56232,-16034,-2961,74835,2330,85171,49128,97034,76795,-75980,181464,-31879,228578,221039,-93412,156581,107777,-105673,-7795,71005,104068,-75392,180811,30473,193102,-89374
1,-18529,-119406,46617,90752,-47142,148907,79217,-106762,68321,11134,54263,7947,114604,157777,8869,-21036,-86620,-103443,36638,-143552,14031,-118248,-67580,-11912,108711,26897,163529,-77741
1,45220,16381,109892,-91911,84270,171617,100351,55404,109454,45136,95251,43624,182291,202937,32603,147619,-95267,41893,94104,121858,23818,-96108,70724,-59451,220961,80305,156852,17451
1,-18927,-117512,79285,84088,6105,129224,50593,-92367,-152914,-36915,26956,-65233,132639,127679,144082,-35830,15678,-88638,-90982,60128,-8028,-116713,-50335,82127,16685,-40227,137176,-54365
1,49808,-121941,103915,112147,73327,170274,108784,-24145,-145737,63401,97595,-64775,185175,209766,191278,-60051,-6455,-29213,-23889,60550,6031,-126462,-28166,165425,55637,76773,118734,-31187
1,58977,-4202,125786,-93478,-126551,-70247,125623,-70518,111967,114384,61127,-46869,20660,-38404,211635,95650,-87154,113868,122623,100525,85883,136439,289452,-86239,-47772,73774,142560,52352
1,49268,-15041,119991,123516,96170,172704,107176,-116270,19893,125872,101441,-7365,182834,201663,87415,209212,-87077,82915,115725,143755,-67277,-43434,263301,161330,37889,73574,-54774,-83938
1,58489,14664,89331,23901,80808,159628,69859,-51530,111859,136558,99608,-72350,-68956,-42542,222798,93172,-84696,139259,114464,117365,-27404,137852,108754,-30667,225839,64025,208386,-76052
1,59053,81270,113190,13324,86374,165309,103123,55102,109342,-114672,107195,43272,190987,218589,109813,224939,-47150,97337,116041,157047,-22771,-97365,-32461,132085,-20874,83629,130864,-53153
1,40696,3092,95618,6168,74659,151870,67172,-105685,104214,-17334,101882,36272,5603,77045,121600,-60563,-103539,-90547,112701,54490,-16976,-2332,-48274,91139,229329,73209,223772,-58140
1,37613,67759,93863,55822,-156827,77919,69972,-80276,90406,113866,43865,-61527,-84929,113116,208781,180304,-81958,20517,45214,18414,11772,23280,223486,-87351,156701,62911,-78993,36045
1,52543,73417,91814,-139596,-46877,146392,87857,135730,-9781,119254,89318,-85286,181599,204682,218806,189938,-85814,104181,97119,-127299,-50821,104234,141036,82322,226596,65028,204162,-74930
1,65099,56595,121973,-64525,107696,188347,120937,108564,122577,-70035,106673,975,194788,217867,50948,218173,194557,117434,119043,88262,-31442,-68135,-59830,221041,-39259,99164,-77760,140732
1,64544,88048,124791,127355,85724,166501,96992,-92403,105246,123746,33519,70590,194438,201574,198240,39894,-97283,-122822,-102225,135854,3012,134471,-74785,188366,219809,69874,35859,-38726
1,44158,50518,66366,69525,37418,-23059,-43221,22347,80829,112741,72487,-75706,18952,203131,35299,97897,21894,160336,116730,81685,23263,95451,176490,-92977,39157,43795,189262,-75777
1,59861,63028,126058,125043,46710,122776,64115,-92106,87214,118699,94199,-25552,122540,8945,223719,302,-57567,5860,58960,37454,-13516,10236,129756,-15388,152608,-39140,71435,73776
1,49054,34288,104049,13302,-164786,-81148,105105,-74090,82296,98387,-15896,-47370,-52151,128233,183606,60390,-92008,114912,119639,99130,86897,-5883,272920,-80070,-50928,54923,188122,66675
1,34279,53135,48013,37945,-41158,-13675,-70137,-32266,46274,45168,27289,-44612,62619,196122,206542,187240,-73599,42551,-113642,38127,-20378,-110100,48636,-66154,-41515,-62585,-20916,50503
1,60414,89970,126644,127585,97358,168754,48759,-85372,95580,106899,21357,-43892,171751,-55592,30141,-59453,-102107,122685,124142,-90137,90158,23072,103783,-82430,152916,49542,-27220,64013
1,56143,-189227,-18457,-118050,31142,176197,107350,164699,108367,127566,90560,-69266,183511,202316,221223,205759,-103409,-63777,101564,114553,18184,153427,163672,-54427,239954,82498,220540,-80541
1,54528,52623,-27089,-115459,22438,121035,62289,140589,80497,111914,87751,-72014,85960,102733,220138,188670,-82669,16406,81792,-130506,-37910,-31762,188436,-43932,200979,59529,193781,-80790
1,74093,74705,92989,101480,52976,136817,72071,-82612,86326,4189,31027,-18421,200442,197656,-48466,146962,-99959,134391,120070,150128,-39418,-85394,29399,154107,-70017,40649,19409,-85750
1,53993,-114629,122811,-99202,85807,160854,67373,-112056,94831,115538,1938,68604,137071,101060,116360,-61364,-90868,-81692,-9852,48131,10118,-83415,-39605,155977,41061,51311,208213,-20602
1,37849,44815,-86344,68048,72926,117117,83752,134871,87924,104869,-2363,-74313,76195,105969,49239,192189,-104123,138731,112980,120314,50161,105590,194577,-80901,213638,50146,62532,-90946
1,66478,66973,62070,-49796,112970,186585,121379,-90878,-61900,-72415,97847,12401,-29727,74028,228162,-87548,-89287,88010,114442,-76847,38628,145721,-34954,-11981,-71458,76117,143741,-64572
1,45887,71143,115480,-37507,100706,126558,105803,166667,100996,131336,99282,-78948,50149,105276,214336,-35585,-74531,153256,-102583,146314,41412,143147,48089,-72894,114989,83222,221957,-70053
1,68813,81299,131657,44710,-94908,193359,126287,80657,115975,69144,46413,17858,151661,193709,226734,133344,-97707,101765,101598,-49988,-23023,28680,-64089,-69092,-66128,91725,97758,-72053
1,55043,-169983,99522,79136,85408,155751,102609,-11498,66969,102165,36133,-45957,-97197,-15363,220484,209802,-104565,-103999,88979,7908,72313,-114627,-51360,-55860,181469,52732,-41710,-51363
1,31445,-210859,71936,83607,36402,121704,65659,-53651,76531,96285,56814,-62376,173631,136168,-7587,-72392,208767,-93992,88294,24127,-22662,-122472,-36462,112313,116874,2491,168255,33624
1,45805,83745,68993,-86688,-26520,-50715,86322,54726,33454,109342,80847,-54793,-88691,112831,169614,167451,-104820,110864,117708,117318,41076,-70479,90859,-85576,156088,3766,64637,-64253
1,56453,-105896,124279,34586,-165222,151319,113195,-93146,77959,106641,74456,-60315,162147,67821,159564,193245,-101323,71578,111000,-124439,586,-109704,271153,8480,34683,52807,55024,-69982
1,57765,-190309,125063,-125501,93862,83562,-100886,156220,103799,117882,80034,-70421,-99284,185587,207576,187973,-86464,17288,118962,-106080,-88482,-18602,227144,-78339,244728,64088,-37913,-55805
1,49917,82301,120378,118385,15881,17398,5949,70142,-76615,109890,102725,-60608,-73853,165625,72348,151642,-91802,64820,94290,143114,61992,62861,17839,-62156,238051,67262,168153,-33492
1,63630,81937,112366,59357,38925,90877,-44058,-94608,-21951,86474,14101,-48367,174079,-10342,226250,129657,-70778,78950,94041,94402,8916,-62474,137464,-59817,-35149,-62813,46792,-55887
1,47885,-47831,84136,-51665,53915,129096,79976,140036,91610,113284,89410,-76411,84239,89821,215678,212456,-95541,142561,104985,-57354,-44900,31713,90796,33053,227173,71100,163291,-82083
1,29111,54826,37393,117876,83119,-49558,99180,-33748,-3964,111067,91889,155319,22808,183949,-45588,59241,-37840,-101706,83131,-137203,10333,-105486,224686,-70020,220215,70782,134740,-84240
1,60977,63613,126980,131865,110783,-28701,93854,116523,5588,123770,-113434,-45456,188817,114965,53511,-68335,-82375,55806,119409,125249,90853,-96239,143025,-81847,267739,79082,9380,100479
1,12443,59755,60983,-133459,-31912,119400,-39835,130730,-32199,105734,49076,-79482,12572,-69664,191880,8108,-80884,133754,53998,111378,-95190,125793,214302,-4399,114186,41331,154815,-74555
1,73548,88315,134068,143176,109849,-70709,29488,-77910,-128242,135725,-116464,-59883,195087,203525,43365,-66216,-87360,-83930,127531,146060,93569,-109243,251472,-73262,119662,89661,-77297,15576
1,53857,80755,60839,131965,-39530,-36937,121733,-104963,17930,100780,104463,231145,65555,198261,31914,209331,-57112,-32662,38095,-139375,19763,-102479,280835,122403,243544,93718,208674,-73466
1,44475,58174,105085,2394,42401,170901,100888,81543,103299,32561,99391,82505,181823,197132,142375,205836,-49009,-82633,99881,-86496,6548,-82036,76697,-85815,122471,83326,216652,74725
1,68933,86557,118981,59627,60199,97935,66553,-112633,73540,103205,52277,-51223,182137,119056,229811,209398,-105057,9314,105531,90886,3401,-90774,39022,-53140,-61553,5673,4085,-21353
1,56226,74018,101594,-136323,78646,458,79099,141447,68240,107892,90847,-70788,170588,138939,221278,151527,-101007,122894,85966,130762,30140,144723,239907,-86896,186806,73693,214966,-84458
1,39515,40287,114170,104217,74856,175746,112942,-31014,24908,-9198,85995,-68128,174906,168719,-30957,-59013,-4837,-72013,99791,-32715,30330,-116227,-56626,-73551,234606,77068,6408,121392
1,40906,-145391,115000,-89343,-9320,151335,-92982,141155,71799,101595,69746,-70336,51477,-72029,208877,207462,-50517,118712,113350,-58112,-103360,120749,102342,-74049,218702,51264,78036,-71121
1,48354,49549,119446,122174,72440,118543,64760,-13665,-43375,127162,100500,14706,120105,-58820,207928,113526,-84824,43380,36754,-104857,-13028,-22315,194870,-63476,10486,61050,195862,192544
1,55849,88377,116144,123136,78227,70753,-115928,103053,18595,101995,-79348,-19173,-3879,-24735,215934,-53691,-105032,-84082,123678,-140136,83166,-20970,-12341,-45534,-22791,37174,114341,-84503
1,69285,90263,131939,140262,55065,-78526,72637,11547,-83268,128969,-141047,-58871,188347,203324,200891,17737,-96837,-98031,126376,140984,94211,-92265,229770,-76790,243957,83651,-84560,-2339
1,62311,43046,127776,50104,86685,131208,45768,78175,106431,126642,98904,-11824,146425,113683,223673,-57478,-104993,26608,118171,-73997,20273,-109528,235964,-18953,-64741,67889,61906,76989
1,59004,-12039,44303,34088,13365,118292,-18505,112431,80718,115717,68783,-76905,177484,66767,223144,212298,-85315,137540,119400,108871,-77400,89999,159758,-25627,187677,10816,167392,-79247
1,69332,87361,37435,113085,76225,157447,97164,-118618,99031,126910,84860,167764,197448,-17018,138078,-53848,-91676,9017,114833,-98201,-29041,-127657,152135,-67259,95635,58637,208006,-64919
1,48117,-127071,119304,-51175,-28748,176898,111060,-45099,104272,114596,81994,-49995,45872,108765,215183,104247,-99342,117654,116243,-114589,-61024,-54683,-44278,-55486,12281,64212,87500,-14241
1,-2817,-14548,57722,94475,-776,40178,-4836,-88838,-3928,52743,34492,3506,133103,232,181634,-16474,-78855,-52217,-88321,-115806,-22073,-79894,66856,-56428,-59371,-50140,134146,107056
1,60759,87207,120143,113354,69910,131094,-95652,101701,94128,116228,54343,-2016,122626,112739,224322,-32676,-105331,41026,111755,-98257,12849,-115085,115268,-53162,37844,44909,118221,51895
1,49611,-209845,113479,-130652,-79642,141301,-5023,42295,30604,118150,85789,-64898,29764,160598,48533,189617,-115913,-4963,119970,-127571,-95560,75858,254103,-48747,113171,72682,-35236,-51897
1,66471,-129296,130259,-37487,118620,193021,126848,-99819,109670,137640,100165,-76378,185487,70426,205347,-4616,-101509,2105,118651,-145390,-57372,25889,-59673,226538,268142,95877,223652,54722
1,52282,1123,66897,-116997,105573,182822,118173,32696,114395,93932,102369,-32178,186730,158624,40056,202632,-75185,-71231,114450,-128848,-9756,-113309,280075,-81270,100631,93696,223239,8001
1,26640,49233,103377,-118275,-60900,123230,105250,158495,-145091,124062,-41012,-76782,-85872,-86317,99117,-37049,-67706,145200,-14732,131009,-37966,143371,257338,29649,120411,77648,186871,-83728
1,53286,88987,122389,128116,111818,187779,116407,-103247,-129982,132349,103148,-7945,29067,120839,160447,60798,-35894,-100115,113673,5426,40752,-93724,-39379,138564,130432,95993,157989,-77809
1,67938,83174,95965,112037,-28602,131642,76559,-98912,95811,60426,100663,-68784,196572,105595,207426,112897,147377,84890,123201,141201,-51119,-96025,154926,153971,19652,67956,70344,213350
1,35643,70514,94181,92635,7728,33296,27696,-29692,75452,92651,-117405,-41273,-65014,63047,-71045,227806,-100652,47584,-41959,16534,-30746,-63069,91775,-2861,-11568,40360,-53687,27582
1,69313,28655,125180,47754,93381,178982,114543,-25558,119993,-13299,107109,212922,197437,216872,168157,194042,-56670,3611,119621,-68102,10927,-116875,117816,-91814,49767,98690,224731,25602
1,40588,68029,81221,-134298,68285,137941,72994,140594,9683,116120,53554,-77278,-27795,104238,210778,-69506,-84764,148558,102180,132535,-84248,128733,215058,-81876,127924,48818,109883,-78649
1,73536,90115,131661,39769,101126,169929,104313,-100520,102000,131244,94420,-46995,194866,132935,232901,197301,-91095,-2907,115221,127484,28685,-37532,252665,-45533,-65806,82059,164622,-35772
1,66946,-142215,92393,-45999,79163,106768,88402,141156,12694,131107,62229,-42579,192352,222580,228476,204646,-104770,79257,123422,-106247,50903,-130074,176554,-69003,-57625,40951,98237,-46320
1,11785,-35882,69987,77218,-45325,103654,23803,-42602,-108381,-14976,55852,-55088,158794,185560,174062,29508,-30393,27042,97490,102079,-43683,-123898,80050,52489,-63385,-30804,80843,50899
1,40924,76637,115011,71918,98803,177718,42161,-91694,-6737,-78888,75264,-10718,167108,178212,-30863,193162,-61976,-94119,-64055,-117217,6424,-101346,50482,-75787,247137,60674,194993,111937
1,59354,90193,88621,-125896,66314,155160,76207,-121831,97371,-84226,85761,78501,191176,213894,88566,228804,-96671,65268,24710,84653,-20448,35661,13517,137617,64545,66227,9301,137772
1,31051,-124637,109117,62843,84865,164006,95096,134313,99405,33402,59942,-64100,165011,70785,155168,-39845,-62370,-104219,108896,-151818,-65681,-116982,-59308,67297,105262,38204,59417,145462
1,55218,-33779,103937,-128014,6966,164253,100080,50590,98477,-100395,90971,76357,184490,216564,220602,215049,-74292,-1081,114765,-22085,-36078,-67318,106307,-21367,169465,56547,163134,124252
1,52195,21075,115052,73477,-86545,149476,111728,69998,105808,21188,81568,93383,186675,198588,209090,89927,-77067,110402,-115678,-125672,51497,36093,-68361,-64718,-27157,71135,140118,-50163
1,26127,-143977,104217,47631,-126833,-63268,106726,-97461,5147,118855,-35283,-50292,-93628,-74399,197995,-13867,-87989,130358,66830,89265,68947,-10054,255570,-74225,-58251,79604,115008,-17543
1,65274,98840,129545,62207,114025,188116,122703,77029,38834,133806,99065,68048,-86115,122909,190721,154560,-92633,-129896,122910,-131401,29508,-70260,-10593,214875,-23085,92819,224115,-40013
1,35507,58694,-102961,74148,-143119,-56645,-129541,14072,66345,88157,70564,-69320,147251,-68358,14774,208184,-54471,138288,111588,90165,-68696,17139,11093,-92021,-7832,-2161,-73460,-66240
1,53338,94691,122420,54852,85679,98535,89969,-111408,-63297,112744,30448,11194,-14495,-44834,206378,38851,-101154,-79490,96970,-119465,-27640,60360,128725,43868,13173,39330,187325,101067
1,64304,73928,65057,136478,112093,-54369,20536,88089,111173,131230,107511,-46666,-60695,-22705,226702,65442,-99875,-36379,110322,-118959,74291,154997,8687,-38896,28090,87914,144076,-86830
1,63851,-204594,128695,-105357,38518,190482,99823,144775,107442,131551,94073,-53886,181002,-41962,155877,201400,-90998,-87908,117615,-126874,-13065,-81625,-60074,-54734,235455,85010,171794,-20053
1,39839,-114231,90546,-100648,-126230,-75108,-130953,146657,93744,117208,96028,-55069,178908,101836,145652,207659,-107929,124083,104810,34070,34042,-100689,109213,-59510,-14414,48215,-56792,-71255
1,50828,83803,118699,-112006,59949,126582,63193,-60916,62511,84299,-10819,-69411,129059,162894,46187,-49645,-99263,99995,120693,22765,3692,81386,117385,161257,213729,25751,67264,-54099
1,62496,-188737,116639,118581,85123,163999,102568,-107328,111073,122437,105191,76054,193151,207351,-28304,98406,-92061,112337,124098,160661,-51585,-78773,157126,138448,94210,79372,-57763,-61644
1,81642,24860,111796,118344,64560,144035,82786,-112257,101642,132245,105474,-5784,205187,170026,185434,216849,-88159,-3209,99638,-136650,-20601,118438,171786,154132,-46875,76516,121460,105531
1,56102,88662,116645,-112397,29810,61746,-5995,-29852,7320,55963,22072,-54008,156320,201040,38000,140052,-102651,113145,123828,34066,475,39091,-41743,79758,76055,-35797,-54575,-68923
1,55188,63662,104829,98641,52018,-84941,51015,-84066,-25379,104929,-88779,-62440,76344,13328,111247,-49997,-59520,68309,123285,116274,58718,72383,-56586,-84090,12004,32540,4759,-37347
1,62309,89365,112240,116103,66043,138034,69919,-91160,92205,105055,57438,53501,193034,134323,122556,-45486,-96683,-111996,120670,111485,7112,5508,-73101,131174,-1311,54909,201852,-62319
1,56134,70473,124089,43377,104753,187252,105200,178992,116303,136786,107326,-9001,-21969,55497,176732,-27256,-97636,-95648,112375,-145319,10289,-94192,-47050,210422,231457,96203,192465,-41609
1,25565,-23955,105843,96014,26947,-71142,-73463,47111,10062,104696,4145,-61787,150345,174825,123869,152439,-96132,21560,52149,45195,-7870,-25225,13691,-48160,199357,30430,137862,-7164
1,49587,51241,115984,28096,97552,173942,104522,-55778,107849,127706,98507,29631,164007,209407,193414,225897,-96128,-106654,119956,-100819,4050,139470,-60283,71649,251394,80906,210414,-503
1,40969,59130,51881,16181,-46437,-60649,-100081,128886,93812,121146,102041,-70697,20232,210061,-19031,218413,-61242,155869,111415,85233,-80043,21008,83379,-98125,119059,50745,-73855,-74967
1,66324,-136376,130171,-126001,4734,187839,71440,-99833,113123,118311,94524,-62585,175524,179778,181276,207362,-88854,88135,124715,-125898,9451,-101479,-20348,-79344,22432,84610,183576,7482
1,38434,83390,-56786,120561,67393,144461,75061,-9085,81927,100905,-146805,-31610,142675,-48703,-33723,-63934,-104720,93437,113328,77698,52163,-17157,163170,-74146,-23756,29710,-77156,113548
1,53923,65558,113028,46241,90436,163820,103152,-101280,103681,-35658,98951,204022,187762,207699,172456,103651,-49495,-22977,114734,-711,2117,-106601,242763,-77512,169010,77435,152273,145858
1,74658,94053,114628,-26304,93211,174578,-106315,-116580,110790,9765,107604,70204,200797,205901,8824,229407,-89912,8900,123136,87653,-21787,138389,14191,206231,84737,91418,109987,-11749
1,61369,65727,-95060,-4631,-50115,-58371,-109732,29046,76544,105740,37719,-75917,-88255,221800,80260,-52765,-23527,183228,126958,133621,-17281,49716,108330,-78866,-267,-71408,89144,-54594
1,43372,-127431,85913,61415,67201,127972,112840,163497,103071,122553,87151,-71982,-69995,34326,212647,207395,-91877,87082,113130,-120876,-59394,118254,267344,-83130,251146,77940,-61826,-65552
1,47842,2655,81284,-121038,71132,-84741,-83157,28157,99381,115782,43072,-62262,105200,-63095,31398,-37940,-56646,-18898,118919,131518,40994,99930,-7430,-64130,-29349,41449,-46972,-67527
1,51715,-187977,121451,-133197,-34232,163832,58880,162870,110512,126036,90421,-74055,-104070,165766,211038,139802,-89107,-78968,115677,-89926,-42443,-87922,263200,-63098,246592,85463,56828,-72615
1,55617,92545,123781,3600,62328,141812,74016,-49906,7651,126743,-125169,127627,141963,-64065,65038,67340,-103716,38425,117355,-44314,-344,-117526,-35383,-74700,-47333,56236,180182,47978
1,43869,63162,116768,124557,3326,105214,105459,26880,-64957,116449,-20016,-56990,-99839,-19298,212520,200017,-91875,135092,6903,98414,62491,8900,253721,-68393,-66681,58260,18,-71043
1,51643,857,101821,69165,19570,60670,-108210,151051,98275,114857,39537,-76069,99396,119569,35892,189762,-102562,147978,121178,117727,69003,132212,138534,-68423,218227,57628,72515,-87918
1,51000,80933,-296,130338,99411,180038,74260,157285,100772,126712,93976,-17486,-78646,134883,134483,-39135,-94562,-121427,113685,-150315,14888,-106838,-55638,35208,-201,73549,207895,-86999
1,70895,91905,67834,-121854,128642,202050,105529,-84003,-55680,-103256,76998,7459,173647,83896,227966,-91512,-99178,47160,132620,-23840,-48252,-90801,-41686,-49014,-68785,58727,129838,-68709
1,61911,98215,127537,131179,90874,158561,101988,-96735,-72113,132006,79840,-15679,192140,-2079,224852,-60524,-105863,31423,118956,110406,13736,2201,241886,48714,172853,82688,145925,142484
1,57115,88957,23066,-119091,105227,119351,120490,-123163,122023,140146,102338,244012,189300,206599,91073,206281,-72159,45558,115999,-145426,-10517,-83269,41987,87818,267389,95969,228331,-87748
1,-44838,-68314,59057,-136171,-47157,29828,-20094,27469,-14412,42895,51829,-81429,40082,115818,71324,-19639,-68498,16279,-18737,-143701,-76370,-1,88123,23289,-25510,-94823,85832,-81209
1,48143,-199387,96142,-117626,-99245,-19377,60636,117633,83501,111342,30681,-60837,-71346,-67110,210333,209480,-109235,-44847,119098,69348,57768,-100276,22693,-60116,-56621,33592,-77451,-65485
1,56931,75001,29741,132114,103965,170880,-69713,29281,-93,29014,-36027,7821,153825,-36240,221752,-6309,-96084,31445,118736,-79764,92878,137672,-68833,-52219,-32027,73235,118763,-67548
1,48705,82346,30575,127321,101615,-59875,121998,-117988,61216,131709,104504,237919,181165,192873,153686,191633,-41158,-80356,112839,-134502,16317,-95765,276697,-73867,265027,93269,201178,-81095
1,47514,-11080,86486,89840,-93653,118683,49470,-27556,76695,69061,88336,-59769,183733,-31225,195055,197580,-41042,64619,87082,89750,-20947,-127618,56001,86075,-37995,34214,87897,123008
1,61491,12863,102785,92888,-3433,59945,45163,-89121,82348,-92839,100131,-51503,192520,106158,212251,229637,-85983,89261,109163,102181,-8082,53442,-1917,-76378,189753,26246,124415,92433
1,53353,-178250,-20898,-47600,93084,177151,110508,167583,109093,126065,92423,-72512,156325,13485,216535,209002,-100529,-90088,122195,130151,30379,162085,161560,-25268,259131,85549,208387,-83523
1,60441,88972,126660,131523,97465,172824,103401,155436,97888,122321,97790,-12840,-68558,72801,18841,164192,-93949,-127856,121507,-145814,20466,-89217,158531,94699,-59377,70721,201772,-72905
1,2909,53730,-12661,-133714,-50965,-77461,-97783,1040,40780,93922,79769,-68603,-45089,37216,133198,148598,-21109,179531,84080,61988,9662,10868,51369,-75468,55635,10075,20358,-58339
1,53258,77281,117221,-111611,102313,184718,120559,-123279,117925,121668,109233,151541,167767,84028,162349,183618,-103122,83506,113128,55450,-9290,-105429,-3237,216741,184586,98157,18155,-61790
1,38247,94801,81566,46145,-53869,-28055,64597,66664,78129,111231,84892,18935,9134,138650,8271,-22095,-96803,41366,54450,-7123,9856,22467,180683,-64275,44653,22215,176569,114145
1,68178,63149,-30302,140118,117357,-43619,119054,64360,-7500,128156,-144005,-39390,154573,-81782,-77327,-29419,-104806,105412,126275,83176,94634,-113515,63322,-75424,-8319,77612,-79608,-20765
1,-10918,24295,-3394,-1823,9136,-18629,-144774,83769,33974,61835,51177,-63265,69669,-9969,124517,112529,-45757,124997,83996,96630,22851,8892,-38866,-98154,44141,-54891,-63456,-74328
1,47866,-59530,98809,-135112,-28561,124861,-49540,46044,80438,98728,75144,-93490,-61072,101699,215665,12093,-79673,16495,100334,-130397,-56188,43394,-65783,149946,19472,27894,66053,-84503
1,64538,84272,-130186,138046,119372,-29331,35638,-85276,-94252,133098,103645,-9496,-61855,-11250,223598,-28247,-109114,-115484,121894,-115617,95920,-92219,91499,24702,153069,95884,189220,-76404
1,44003,-166341,108389,-123915,-9521,-29883,-127536,150568,105550,120696,97906,-69838,-106375,173050,156173,221575,-110681,75961,116638,-119825,-104747,-91841,237866,-82778,251825,85531,41192,-68354
1,60661,-167222,-2158,60629,115682,134495,120492,-88143,118078,130634,67560,-47353,-90208,-27293,224256,213906,-107983,-107972,120331,10556,83677,-124242,-27443,-54812,161076,84485,-60682,-47104
1,39084,56081,109728,116471,-43883,41191,89539,51820,-68733,113244,38759,-17816,-14920,12804,185130,21596,-105469,72944,113714,-111190,57164,-94601,-45434,-81948,-45066,44049,70190,-46265
1,53409,-22797,117671,125202,-128277,49456,91897,113610,-132770,127253,107250,-40594,-73948,139345,153435,186107,-106503,-116054,122228,-68758,91221,-111143,21100,-82677,114651,90631,-65326,-66306
1,60041,67408,104381,-128702,79390,-8316,66066,161225,101864,132905,102292,-75353,-48331,123257,-48134,201661,-54451,178865,126169,149719,76885,141084,242160,-69916,23714,72997,134696,-75842
1,46694,-46751,14073,-37371,-59775,-58085,28516,2576,47940,135829,95776,-61153,-77439,20420,68530,163658,-88706,103195,50696,141694,53114,75407,25207,-61861,236378,64753,159676,-46841
1,33991,89322,110872,65675,-149251,179348,112035,-100164,97344,98603,5489,54177,-68150,128759,82854,-57758,-99083,-82533,73673,-134291,19034,-106904,-59882,-21209,207162,59910,63039,-70907
1,46062,69544,100244,91404,33724,109254,-2564,-100683,57561,91126,40710,-22775,181808,48177,214454,12164,-37034,41160,82464,52520,-17416,-88055,53561,-55147,175672,-3283,117600,77782
1,51856,75864,113462,-10370,93753,175018,108887,138153,107685,9161,96274,193817,186463,133282,130390,208725,-73042,-68589,110662,-60064,-7606,-111112,250097,-90413,-18005,83455,210377,30439
1,66238,-101605,124599,-103950,58334,114008,104681,-95636,-9599,126278,71767,-52467,31254,-16456,228001,126620,-109908,23443,119479,120081,80776,-110655,208394,-73659,122341,66729,-41609,-50998
1,58861,82856,98065,-132557,83474,159812,71599,157559,104474,128969,94764,-76757,31945,112498,223048,137841,-91433,160584,-57673,130834,-35357,145760,243470,-17760,136629,71857,211932,-79680
1,-11429,-63815,-19617,-70202,-64428,38237,-131561,52125,21965,51290,22205,-79567,129375,21479,175851,140539,-118563,16374,45001,-2965,-60574,39895,106453,63714,143298,-22941,90589,-87065
1,38562,80535,113601,117286,-39500,-86139,76266,-36778,35075,125285,-72371,-56927,-75492,146681,163552,152832,-90386,82505,89855,102989,53646,19207,-67729,-70338,164431,55079,198204,-11556
1,49253,2605,116088,121353,91480,172261,-9630,10545,111299,93859,102557,-1737,134577,94516,102108,-70831,-6606,122288,118512,126886,6697,-118296,25423,-71404,197302,95906,234383,-23394
1,44559,-191045,117180,55365,68471,144196,80434,-100868,94540,119198,-148373,-47639,93597,128341,179396,12759,-92403,79949,114678,118235,24738,-108269,108246,-49773,123504,9679,102779,128697
1,-1053,-4075,63291,-125636,1706,-66224,-124115,130941,65873,106568,77451,-60590,148937,-9017,93629,116299,-101497,-51744,85972,8604,37411,-70093,-15642,-70017,83849,11037,-45478,-72164
1,58247,94699,124203,134464,-72076,182216,118827,-79329,90374,127801,-16064,-31816,184454,14241,29479,-52158,-99110,45585,122755,-107148,52668,34018,253473,-81942,-1347,77895,-77593,16380
1,61819,51744,127482,131771,-134612,154968,101969,-88144,95416,116601,90363,-54487,-75236,114643,121700,63244,-89159,98705,-35677,141138,78606,135699,16144,-84319,217226,51981,-78880,-42252
1,32451,79406,92922,-18400,24399,118917,58800,126686,-94151,120473,92441,-71845,174263,166855,188994,91552,-106751,95901,-2170,-136241,-75927,80781,184061,-82454,208202,41478,193676,-77146
