0,3177,4428,257,4852,436,4371,134,4676,3936,1436,2519,2126,1721,3003,3232,4901,2163,3656,1538,3354,71,1654,311,1177,3501,3157,326,2223,1428,4461
4,951,4756,650,3758,257,585,577,2080,3863,3729,2026,4437,2618,2676,208,3095,1502,42,1225,2448,3864,3471,3218,3187,3382,1321,1465,4831,2199,1525
1,207,2110,256,1352,4912,2146,405,3309,1994,4755,2329,3169,4223,4175,441,3127,4233,3507,2762,1643,2145,861,3164,2458,3514,2504,1993,1829,1622,4014
0,2041,3964,917,509,1467,1537,4672,2870,2049,528,1816,3807,4266,3319,476,3882,2823,4852,3892,3508,3070,454,14,2920,1848,1907,3887,2816,1491,1422
2,2531,4700,4899,1200,3132,1320,131,1768,1114,1242,392,4357,1536,2304,3493,3663,2084,4094,1740,1645,3310,3821,532,3375,611,1502,1734,3624,1919,1997
4,3856,4008,2516,600,1053,436,1970,819,4586,3173,2707,1160,3907,681,4536,2749,4526,221,3835,1847,4322,3150,2152,91,1466,995,172,1174,4891,1584
0,4600,1593,2260,4287,90,89,953,3138,3000,1143,3183,2654,3620,74,2060,892,259,2913,971,1692,4539,4802,3687,3452,3858,2485,2663,3841,3898,3941
0,2495,2613,2636,2627,147,4890,1419,247,4355,3887,4168,3362,3466,2317,3870,3950,2259,2150,891,3913,2961,2890,2790,3822,3954,1711,290,963,1901,1311
1,2375,4844,2768,2970,2633,2345,1583,4192,1799,405,1277,3555,2759,2212,4194,3615,3777,3049,4141,545,1993,683,3483,2155,61,2537,815,4409,1336,3071
3,2482,2875,2459,3248,548,1203,455,3288,4881,903,9,2888,3150,1450,1110,3930,4695,1001,735,2597,727,2,1768,2406,576,195,4275,3521,4173,1338
1,4519,4247,1231,4712,889,1300,1640,2969,1339,2258,11,3126,90,96,4816,2576,1441,1961,4492,1503,2082,3985,4837,2027,3251,737,1965,2818,1861,1477
3,3591,2021,3571,3418,4870,2642,673,1250,2229,1103,3010,1482,292,208,4439,1115,240,3516,945,4736,2491,1066,3467,4300,2133,4110,687,3282,862,559
2,4500,1523,2764,743,4355,4867,1472,2376,4524,3531,1909,1924,3901,3931,1263,4641,4948,2519,352,3829,353,4003,2200,3863,1882,3211,545,2729,1836,276
1,2170,1778,4020,3020,221,843,3769,3760,1320,2660,2297,2100,4883,2943,2807,349,3848,2456,4091,19,4665,3786,1266,1255,181,4167,1574,2162,3601,1560
0,4027,649,326,2986,1503,122,1953,4849,4253,47,358,3833,3098,52,2979,3385,3099,1140,530,4216,1997,4807,4500,2401,1144,3393,4769,710,4642,1610
3,4616,2758,4470,2459,3481,3139,330,4348,2360,1153,418,4103,2871,2790,747,4327,1437,1831,3229,3187,1959,3711,1062,1731,3566,1466,3503,2799,2079,253
4,4973,2180,1004,3942,501,4798,3867,3114,1956,2588,2974,4641,350,871,4340,602,1405,429,2768,2859,42,4244,4349,1695,874,3469,4335,4048,3141,2861
2,444,908,1358,1702,4802,3896,1365,4627,750,3270,3781,4603,1082,3368,1223,4773,3550,4562,1643,3432,316,2905,3176,855,3063,783,2662,3207,2628,4956
2,2662,3957,3776,673,4541,1749,1430,413,1775,741,4204,2803,3246,4635,524,4529,3889,737,2250,1244,2213,2393,3380,1061,1905,2543,1889,2367,3872,484
0,845,4214,3468,4830,3364,1783,4649,1796,1249,1280,899,1645,4668,218,1215,595,2071,4476,2461,1274,2677,3508,893,1575,872,1051,217,2303,4319,1786
4,4816,556,3111,2736,3402,2433,4751,1551,3432,1144,751,3696,255,4590,424,629,1607,3940,956,3121,1081,1479,3208,2254,4175,37,1089,2047,2264,3053
3,3165,1687,525,849,612,1902,1778,2597,3469,4973,1862,4877,2938,1446,3840,4650,1769,4021,4805,15,3888,4425,871,4009,2705,1138,1357,2118,448,1380
2,4102,556,2547,4452,4836,3663,1058,3775,4272,3057,3548,373,4000,615,4368,2252,2202,3956,4300,723,4424,1394,3687,3528,1442,57,4061,1765,1711,3468
1,2775,4112,298,917,930,353,4020,1640,704,2814,1786,3731,3865,1897,3954,3566,2056,1333,2484,4340,1661,962,4089,3619,467,12,4319,4977,413,2785
0,1683,2570,1726,319,3193,3654,2747,4774,4086,2121,1988,4354,1507,4644,3569,3427,4144,4756,4369,2233,3577,719,857,3312,4069,406,2493,4383,1281,2386
1,4450,3726,1350,4789,2981,3458,1552,1231,4920,4157,2516,574,1107,3395,403,2174,183,1746,1273,266,1421,1856,3599,1840,1199,3595,3799,3527,431,4502
3,715,1635,187,510,4693,915,4393,3276,2890,4730,2463,563,3878,2506,4601,3550,4422,655,1459,1591,1080,4821,3090,4572,2315,2577,1026,2676,3343,4979
2,4640,4941,2973,882,1399,4909,2647,4430,509,3772,292,2940,385,3661,4293,4441,1167,2382,3693,1998,3495,1194,3515,4285,3474,3415,3527,570,1052,2799
3,985,525,2515,1390,1239,4147,3183,3143,3403,606,4242,3019,4854,4748,4627,1753,1780,1558,3596,936,4706,132,4236,4652,4306,1483,3973,2962,4826,3098
3,3462,1672,1141,1433,2221,1737,367,1159,1973,2583,2893,873,2740,4306,1213,3223,2737,216,4606,4512,4228,1996,2663,2656,970,2495,746,2507,1540,4972
4,4471,410,801,2880,877,874,821,3334,2272,2527,3043,4978,2339,2893,2584,2118,2424,4693,2142,901,1331,4862,2546,11,813,816,4497,3599,674,2292
1,2558,3900,4169,1496,3909,1275,2462,510,302,4501,3003,3030,4229,4516,4201,2974,4569,2189,1447,3134,2537,227,2592,850,3919,4201,3356,3179,1832,3972
2,3306,3176,1395,4398,4298,2847,1937,2844,3831,1264,1071,1391,1454,402,17,3750,3218,1705,2371,37,1062,2010,4239,1723,284,2719,713,1189,1996,806
1,3475,2926,495,4862,4094,2914,1294,815,3293,3382,1895,863,4893,4332,2872,357,1145,1365,3964,1614,330,3869,3649,3541,987,4519,1661,3970,4497,911
4,3504,4865,4855,200,2355,2733,364,3042,2104,4588,792,4117,2607,2997,160,2250,3621,2705,2189,3914,2771,2511,2894,4735,1639,2394,2503,2070,4581,3132
2,173,1963,4373,4510,319,522,2119,2910,2283,4056,1038,1712,784,4432,727,2748,4305,3343,3388,2409,2319,3117,3563,2312,4886,1413,4592,1584,1840,2225
0,1948,3723,4117,2919,3671,2207,1203,782,1028,2914,3363,3357,4601,4596,2726,1399,2366,322,65,3170,3932,348,2209,1926,4235,937,718,859,1423,3591
3,1817,2289,4275,1838,3294,3498,1921,1189,4013,1421,2510,125,169,3526,4163,669,2061,1077,4046,3108,1447,3387,64,1288,1426,2705,4707,1859,137,2225
3,888,432,2472,2348,3347,1774,3999,1305,3020,2271,395,3188,3528,254,3997,1284,134,3985,4076,3384,4517,24,2954,3251,79,2840,1520,3752,3074,4382
4,1594,1558,2721,2858,3896,2330,4256,632,695,3033,998,653,4895,1962,3909,4420,4894,3546,1435,4545,1098,3366,995,1591,1197,4929,2387,916,3352,2816
1,1237,3505,2475,771,888,4714,865,1238,4320,4638,958,4938,4817,918,1085,2977,1893,4939,2730,1189,4499,2415,495,2594,3858,4488,1067,1214,4497,1075
1,2219,1179,1660,4462,4450,1225,1343,345,4440,1840,3272,4793,2487,3662,661,221,3017,2396,867,1001,1716,1618,3201,3146,2246,4679,4885,2995,2820,2370
4,4294,2954,2785,2454,3641,2123,3904,766,3528,3352,3152,2624,3421,4648,437,1404,1503,185,3639,2793,3430,543,3147,1894,935,3577,1814,1034,1729,569
1,1653,3650,4296,4088,4086,169,1022,3168,4995,3372,89,22,2976,1313,3252,3160,4325,4070,2753,2671,1024,3918,3498,2910,2784,4077,4307,3101,4135,4801
3,4480,2718,601,205,3883,3948,4839,3474,3753,863,3953,4564,631,3499,4992,1933,648,4479,3862,665,84,3480,2580,3401,2330,4395,2367,856,1285,2662
2,1844,4223,461,1772,1151,3335,4153,3621,1106,85,1833,1263,199,2078,3570,1651,4018,3387,2326,3781,4659,419,3929,608,4291,4615,4642,798,1715,3479
1,570,3610,1282,1237,142,4551,1166,2934,4720,4684,4409,1188,1934,904,3360,2138,999,4807,1782,766,4937,213,3651,2615,4204,4064,531,3843,4420,1748
4,4160,3002,4797,282,3527,3062,1844,3771,3816,2966,3047,2745,4824,1192,2618,2865,4739,1389,3022,1307,3739,3445,800,1382,693,1083,578,1698,4842,2176
3,984,1847,3903,2834,1860,2300,2602,4934,412,377,2425,2990,418,1087,1856,4926,743,476,1734,1257,1504,90,2996,3035,1599,1346,4434,3846,4511,3406
3,741,4899,1153,2809,2451,2821,1806,1542,797,722,3340,1078,902,4949,2606,2802,3846,1992,3062,323,4800,4657,3809,3910,3664,518,1154,512,2806,2276
1,110,2875,4217,3544,3502,2042,129,3956,998,2508,2724,2268,3226,356,3206,1895,2401,4748,1426,1087,481,780,202,1224,3949,2664,4590,1864,2338,389
0,848,3477,931,1995,2235,1086,126,1032,3968,2593,741,1599,2253,3651,4,1691,2859,1343,2782,975,3112,320,420,3588,458,3805,3256,2618,2963,1488
1,4111,910,2836,466,3652,266,2217,1494,4809,4548,2257,1372,1018,1375,353,498,4479,2371,3434,311,3066,2059,2834,4379,1468,3802,4854,2798,2554,994
0,341,1499,4907,3083,1766,2785,3259,3378,3065,668,3127,2895,60,1751,2847,3486,2315,1517,1952,1519,2545,2260,3164,2205,4826,1382,1405,4202,2613,2524
4,3831,615,2163,4588,202,4017,2144,336,3877,1394,2565,1748,3236,4009,2146,3264,3791,774,4815,3600,1944,4264,3055,144,164,2915,2453,2515,2848,4792
0,4948,2552,4598,3310,862,986,4335,1399,1188,1878,4753,1663,3623,1913,4351,3154,4736,1403,4244,1390,2166,1635,3898,2182,1682,491,4249,264,2231,1075
1,2474,2383,1477,1000,4219,2142,259,4840,3158,481,820,4635,4342,2541,2494,4160,668,4645,4214,1143,4906,2377,599,2074,1773,2122,525,1097,344,1135
0,4728,2211,1313,3498,575,2281,2922,3137,2677,1429,1632,289,4327,4258,963,2204,2395,2446,536,228,4260,1792,2335,3536,1479,4965,4369,2768,3275,3849
2,4025,559,2196,4313,4855,1655,419,956,3373,3485,4438,614,233,780,2093,1162,2057,4251,3873,4359,979,1501,1542,2711,4710,2177,2768,548,520,2937
0,2467,2892,4089,570,4971,2573,924,976,2573,1149,1434,2808,1459,2848,4107,4198,1093,860,192,2034,616,330,4746,4603,4685,2040,1551,485,2922,1759
4,200,4014,2613,2311,1678,3422,3652,3066,2010,2687,4640,4563,4294,3251,2923,2994,1602,2524,2776,204,1976,3427,1423,3563,2812,1104,1537,4348,452,1588
2,1728,212,2432,4068,3539,1228,909,2435,4704,381,1425,2338,1398,960,2610,1026,4798,3232,511,4199,2011,135,2204,1148,3747,2560,4609,1756,1637,955
3,2720,4203,494,2839,4389,4830,4509,1518,131,257,2087,3525,4691,194,3493,4741,2919,1697,3426,1573,4737,450,277,321,551,2830,827,3100,2909,606
1,451,991,1596,3956,2019,3271,2688,4751,939,4150,1746,4078,4893,4893,3292,3300,116,2053,4676,916,829,4268,3581,1008,3199,2560,4959,422,3575,1223
2,472,755,4495,662,2848,4307,418,4168,3785,3040,4513,4758,4358,3467,1733,1043,4586,1037,4663,4824,1036,99,113,3596,1260,2969,2873,1405,4114,154
4,2553,3452,160,3072,548,1432,1206,311,597,967,3921,3535,4443,405,2992,348,34,4998,3695,3029,4205,3415,2564,2987,4080,2260,2618,2066,2404,1655
4,4344,2957,974,4312,4471,3031,2940,2482,2501,947,2809,3128,479,2589,3327,3563,4517,3154,1092,1835,2839,491,4268,4538,4119,4322,1992,2696,195,156
2,3578,4365,3504,3593,3960,3707,2711,4441,2876,88,3787,957,801,3692,3061,4462,1203,1979,2216,1877,4477,4248,4377,1899,2157,3753,4924,3829,3743,3292
2,2420,1262,2475,4192,2240,1356,2157,4681,4093,341,120,2919,3703,3381,803,1406,2335,635,4253,4192,3441,4825,946,2355,4270,3001,2220,215,979,2162
1,3097,1691,4312,987,4399,1819,3171,2847,1582,3079,2065,2054,2213,2466,583,3124,45,4689,4538,362,3121,451,2355,616,4526,4326,358,320,4498,1563
2,2096,2681,2502,4341,1553,4807,1713,1796,3402,1199,122,3220,4934,3617,1826,4341,3409,1211,3961,345,2737,854,4176,3687,4616,4952,4604,1947,2300,2785
3,1344,4824,1278,4801,3923,3472,3600,1959,3910,2823,3439,4037,4787,3421,4650,2335,4820,1435,4204,2562,4401,4577,204,1636,3645,622,3531,716,4421,3491
3,1498,3001,1780,3190,3821,2052,2720,1965,3648,4073,3136,2163,1659,193,906,2742,4370,963,2875,1969,141,2209,1575,3444,1862,3121,2553,1922,3546,1877
0,3649,1496,189,3408,4114,3580,3521,1367,4076,3303,318,1793,3233,72,645,2539,2468,3464,3417,4517,2558,1685,2462,1607,564,1341,3313,179,3023,485
4,2053,3894,4449,2342,2906,3634,2755,1658,926,2813,3891,795,670,3408,960,4184,4905,661,3649,1744,857,909,1342,3626,182,695,4882,663,1732,3648
0,3878,634,598,1236,3942,977,2492,1110,4224,2828,1489,4762,2275,2809,3522,1642,1082,563,4345,263,833,4933,2390,714,891,182,3993,2163,4633,4543
4,3756,3222,177,805,3498,1751,503,477,3770,1681,2795,1896,1250,3789,4370,4238,235,3205,1080,3084,1548,2108,889,3076,3130,804,3942,4013,4028,212
1,2177,4973,3404,3463,4077,3026,4052,4367,168,1654,4086,3299,725,2434,3722,4161,4995,2953,302,383,4848,2620,4223,3071,4190,4906,3726,1018,2955,4333
0,3792,4260,270,4336,3615,4022,4257,913,320,707,4423,3277,843,3255,6,582,1206,3141,939,608,2915,3022,653,2129,1344,4237,1320,3118,3063,2939
3,107,4346,164,320,3748,4693,2965,3971,3708,3127,2797,1131,4189,4450,1248,2575,2486,4655,2588,2759,233,3696,258,313,1944,1409,1970,1378,1772,1922
1,4519,3852,900,1918,799,871,2233,3939,2183,1665,901,3085,261,2480,3022,2760,2439,1790,51,3239,1274,4603,198,380,430,113,1074,1878,3245,3155
2,577,3054,1603,1710,1915,1463,1944,4670,2891,56,353,2053,64,1226,2534,2897,1744,1591,4314,1855,2809,3416,1986,817,1651,4262,2430,639,3029,4511
0,3634,4995,4732,175,1262,396,435,1033,2166,2220,4944,1553,1560,4100,1151,3975,1740,1435,1910,2242,1374,4553,2183,1370,4317,3011,307,4034,3118,2253
0,4924,447,3947,1281,3459,3505,2016,2550,331,2104,3077,4428,380,251,4428,1664,4234,3266,2303,2434,4650,3680,3471,3891,3711,1993,2073,1361,2745,3979
2,4658,2524,3682,2096,42,1245,3188,1601,1482,1719,2467,3283,2479,4644,2659,2742,4480,4075,3980,3987,1042,512,2724,2388,4969,2595,1680,1778,109,2939
1,772,1184,4717,408,2738,3089,2642,3529,1297,1836,2449,201,2519,3966,2434,1315,3,3953,3331,3067,4856,129,141,3403,150,2713,3908,1542,608,1776
2,2816,2028,2392,445,1064,4066,927,4463,2555,2508,1019,1342,1017,4298,634,1152,266,2437,2709,4770,4785,3658,889,2265,3091,4471,2513,1686,4014,132
2,3690,4095,278,4550,2095,1172,2777,3674,471,1696,4780,40,1971,1930,147,1658,339,967,4809,2955,1248,4804,1340,2680,2314,2557,374,4689,4604,1587
3,4634,4938,2495,4004,3008,4136,3140,2326,3692,3173,216,3104,2764,3272,3603,4793,1520,3294,1096,3160,4329,1837,4407,2031,13,2209,3452,1538,1722,2824
3,1297,2768,3374,4907,15,3640,4019,1502,1927,3597,3688,4893,19,588,151,1505,2827,2739,1457,2246,4870,905,4190,2251,3035,4086,4930,1593,4691,4899
3,4876,1695,1802,1239,4860,1392,938,2646,1513,3646,267,4354,4227,295,1596,3021,2790,3365,1263,3228,1142,2433,2306,3874,3521,20,104,4041,2051,587
2,4490,597,4891,2799,4596,2197,2630,3379,4565,1737,926,300,1413,3847,2474,4009,1161,3631,2775,2046,3480,517,1430,2857,2928,4469,2316,1755,4530,3612
2,1625,3320,3824,4367,1264,37,475,4253,4717,2756,1388,3837,2513,154,4799,598,3907,4606,2690,1558,2730,3775,509,2790,2858,1503,3422,3480,307,2262
0,423,4418,330,3039,4753,3135,4972,579,3871,2286,4845,155,2747,1534,2144,1704,4222,201,3713,2405,3731,1266,2007,1565,2980,967,1337,4145,1867,397
1,2963,2132,3518,1949,2324,1709,1891,2220,4547,3322,1841,4025,3212,471,4104,656,4939,4627,4393,2867,4758,2068,4740,860,2597,844,3624,1725,1415,252
2,2790,1431,434,1223,1332,1312,2,665,4391,4986,2631,1164,3732,2695,4013,2951,4574,1146,293,989,432,3864,4217,3439,2491,3706,2200,1055,3046,3743
0,4521,310,1248,33,3577,2933,4515,865,2438,1091,3000,156,1446,711,4176,2683,4937,3694,2788,1115,4427,1812,638,1285,1558,2642,719,2289,1465,2918
4,1640,78,4411,1213,50,2450,2538,4001,2911,2218,1681,3528,54,1788,3784,156,3412,486,1655,3929,3308,4708,1628,1248,4500,1408,3988,235,303,860
2,2544,1564,2045,4481,2254,3800,2212,2012,1978,4926,1916,2630,1163,3130,950,3294,2755,1493,201,655,1377,3953,4714,4164,2041,4686,4050,1816,3613,2162
0,4052,3170,1282,2216,3630,3442,4411,4088,2923,930,1616,4478,4893,2650,2296,4302,1105,3935,1280,2137,2257,4136,4585,2550,3578,4295,2441,2839,1853,39
4,3859,4353,2160,167,3357,3064,3407,4057,4633,712,4304,1564,3163,4655,4137,1163,3908,4988,1323,3350,3990,1351,3592,3476,2012,651,4047,3140,4495,2609
3,4419,118,2255,4911,4930,2915,1878,899,1371,130,2931,2225,421,4115,400,330,4814,2979,268,4515,360,2283,47,462,1067,132,3229,1220,167,4886
3,2812,3702,2612,4123,3681,3692,755,4721,1850,994,743,4333,1124,1978,4520,3206,70,2595,1065,3886,310,1484,3382,2971,1059,2037,4796,1827,4739,1260
0,1424,1331,1542,3588,2455,3604,2707,116,2863,4462,4755,3866,1685,1642,1463,4871,4639,4438,1682,3335,176,1391,804,1744,3205,1417,409,1403,949,4438
4,981,703,2761,792,4590,3706,3277,835,4151,4891,4504,3434,4094,3098,504,2799,3479,1959,2783,1580,2106,311,2544,895,1049,3817,1923,4399,583,1259
2,2477,882,1237,182,3455,4626,4255,3124,4651,1637,3624,2082,4311,1754,3403,4485,1769,798,852,819,1737,3104,1707,870,4114,2251,2910,4497,761,3289
3,1652,2430,4169,2590,3266,1904,2097,3797,2915,4943,150,2873,432,1858,825,4534,4182,3478,3965,1931,1609,3631,299,1104,1624,1879,2167,837,4177,1859
0,1513,816,922,458,168,1458,1684,207,1201,3549,373,2232,4403,3804,774,2767,4419,2392,1969,2242,4511,3593,2817,2470,2628,4711,2273,2960,1535,3548
4,4074,3930,349,2275,2073,4224,328,2094,3530,177,4469,458,4409,144,2107,2208,902,3084,1475,48,1401,4032,4992,813,23,3186,4840,978,2328,4442
3,1217,500,824,3331,1406,371,3306,3742,1193,3270,326,3596,3554,653,2200,4296,2750,1460,4333,2711,16,3165,326,4933,2868,722,2243,3554,1140,522
2,3179,3703,1855,2221,4465,1660,4432,4194,3608,2893,741,3272,2664,4714,2662,2439,4665,817,588,4411,3871,2327,433,4515,3104,2427,1938,983,977,4450
3,1638,824,375,2311,4835,2746,3494,1189,31,3486,1695,646,723,292,2515,2123,2899,1133,2165,3399,4328,1434,607,36,3560,2339,4855,4639,1096,3904
2,3608,4087,3608,922,4706,1506,3412,3796,4992,4356,1309,2107,4836,2643,3119,1172,1020,2448,4269,2518,1046,3884,4307,2710,570,3190,4527,856,4747,1617
3,3040,4183,1003,3854,58,4339,3992,2262,434,3218,1470,1506,1676,4833,1785,3362,3621,2428,1631,1155,4340,764,1388,1716,3157,4263,2656,2513,4540,877
4,4666,866,1070,3929,957,4868,4114,620,3221,3119,455,4419,3612,2568,2719,3449,1438,4990,1865,2859,4958,3802,3763,472,3147,2152,4667,3135,1404,4716
0,4327,803,1479,3714,4584,659,2060,4498,1105,2380,191,4562,4461,2619,1551,4370,3890,3045,4815,4948,4542,1989,50,4384,3319,661,4116,677,2591,20
2,4616,2819,3315,4888,2210,2202,3644,3809,1856,1584,1021,724,3166,4986,2134,4404,1908,3647,4591,752,3078,997,4161,4171,4650,1957,1754,4839,2676,648
1,2747,3242,1136,3562,4658,3068,2103,2268,2519,1614,3832,2487,4292,1858,2743,1922,1708,1644,4510,4820,1406,396,1146,2361,831,4470,4883,2449,929,1524
3,857,4702,3843,1305,3373,4364,564,4285,1595,4710,3624,3447,2021,2630,45,4746,2029,659,4077,174,4574,3016,4667,3645,2872,1118,4398,1353,1905,2942
0,481,4840,4033,877,4556,4530,3231,3277,2086,2155,354,3866,4120,3270,833,83,1376,4152,152,507,3361,2050,283,2864,862,2322,2547,4589,2161,2163
4,1449,2216,4110,50,2321,1748,3171,2872,1704,4485,2856,1561,986,4465,3934,1208,3387,641,1143,1273,2546,819,1978,3474,3420,4634,4114,1164,4068,480
0,106,509,1602,1905,55,3122,3074,800,690,2266,4128,1528,2964,297,2079,3081,1091,4682,2313,3703,1252,1087,876,4843,265,1546,4640,3624,2719,3225
3,1345,386,3797,4314,912,1454,3600,1079,1483,3389,3860,2903,3390,4423,36,3672,3629,4235,3270,4941,3664,2959,2214,2766,1855,2517,876,853,1869,3221
0,281,2724,1588,914,469,163,452,4661,3839,4557,267,93,2194,4226,794,29,3468,133,1652,1433,4108,1410,2604,793,3745,1939,1414,4090,4630,274
3,3023,1461,2676,188,4619,4813,4751,4267,3371,3023,2496,2687,171,3743,2251,3479,2790,2017,1182,2967,3670,3014,1303,1388,926,786,3925,4245,4171,2519
3,1573,4766,1908,1691,4315,2313,3390,2767,4580,4037,1495,4576,607,2770,1220,4314,66,4161,4056,2508,1712,616,2963,3530,3281,2737,3240,746,4672,824
1,4430,2515,1576,500,2094,2876,683,3536,1422,280,545,3243,109,4600,2546,2071,3165,1183,1510,2605,2602,4739,2711,3038,1878,823,4210,1794,1582,1454
2,3220,2346,1869,4040,2059,914,3056,3124,4409,3677,2014,4971,3029,2284,3571,424,3550,367,3699,2268,3558,3240,4978,3423,2026,1676,1072,4771,1700,3898
0,459,4961,4600,4893,2032,2889,3920,1472,1616,2801,743,2335,1743,1184,205,1907,1757,3093,2527,150,1741,428,3225,290,259,3520,1329,3690,847,2482
3,4647,768,4655,4669,1675,1743,4403,891,3723,50,4003,3911,2971,4715,1685,638,2720,4448,3668,44,3584,4268,1885,856,2104,641,2409,38,222,2725
0,1676,560,517,621,1769,4701,4774,1524,3926,506,1020,4630,4861,3306,3764,161,776,1614,4154,2524,1100,24,4750,1121,3111,3943,2641,4415,3369,1954
2,1235,1481,2345,815,3880,2633,47,2677,1216,3110,3803,353,611,1768,1472,2173,3020,3793,4245,2553,2865,1803,4133,959,2033,2445,2743,2919,4116,1415
4,754,2952,3944,3464,3077,3738,2988,2340,4278,4877,2301,2836,1184,2709,1011,1321,2524,996,1096,2793,2724,4239,4531,4492,1398,2116,1081,3447,4302,4258
0,2025,3675,2950,2949,2067,2693,2348,3423,4991,3879,3079,1762,3443,2215,3727,1718,1207,3947,3196,2094,2697,3274,4578,1878,4203,3991,497,4520,2562,1142
0,1353,842,463,4854,2752,401,4315,2014,3373,321,2804,3259,2967,4206,1971,231,2928,1305,122,2758,1008,3256,4356,782,578,1309,905,1893,4189,32
3,3263,2079,1883,1514,4454,2718,2815,70,3676,2272,1059,1300,3082,1082,3957,4417,2863,468,4143,4245,695,3941,4976,4596,2975,3635,4680,4714,2081,2634
2,2539,1955,3455,2238,3018,3667,2236,1196,1375,468,1498,4834,3126,82,4656,3925,2277,4217,1188,2726,3901,4982,1651,2937,1561,1288,4244,1553,1669,2948
0,1990,4520,3465,1969,2499,1443,343,228,1680,3129,4193,2032,415,3017,4357,3886,235,2098,3757,2299,2840,1724,2251,2891,2324,2616,4512,2907,348,1814
1,2387,2404,2130,3905,4923,2857,3660,4350,1399,1320,1944,1475,4563,3374,1245,1711,4661,2554,2032,2846,1818,919,2008,913,1471,2182,600,691,3918,2047
0,2914,4145,3380,3979,2175,4649,4297,31,4713,4190,280,2309,3249,4564,959,1188,752,2404,603,2191,555,3797,295,2046,1113,3183,2499,2553,938,3331
2,2363,4930,2814,2067,2632,2336,1831,284,2646,1231,1554,3245,1037,2358,80,3598,4694,547,3205,2225,2561,621,4340,335,4237,4215,680,4471,4926,4552
4,2745,1446,4341,1441,4248,2353,3033,2193,1058,3171,2209,2267,4193,3071,3156,1363,3574,3151,110,2905,4032,3519,4103,3681,3457,1761,4085,2064,4997,4591
1,747,2265,1350,3269,1320,4763,4802,270,4836,3402,2162,509,4326,1269,489,2048,4881,3628,728,2332,3853,3059,1909,4889,2972,4973,182,3206,2358,1335
1,2350,1930,506,117,2803,2365,1460,162,400,2169,4740,4798,3732,1358,2681,974,4887,79,2921,2641,251,2447,4804,2997,4955,3061,4068,1992,2962,2027
1,413,4688,2841,1560,430,3784,4201,3025,3401,2,4707,3543,575,4081,2165,1626,3535,3874,1076,799,1684,3351,680,723,4852,4784,618,188,1697,1180
3,4149,2185,777,35,3235,3657,4553,4414,4112,4350,4959,1581,4031,3862,4625,718,226,1615,4618,1952,1398,1539,1398,3294,3806,3566,969,952,585,4864
4,3064,2988,1935,4288,2763,1843,4387,887,4683,242,2446,1383,4242,1145,74,2947,4076,230,2352,1628,1432,2240,389,1362,4771,4949,1178,1978,2218,3978
3,3317,2632,3515,24,3252,4261,4119,678,2670,2069,1774,1931,116,636,3395,3656,2265,577,488,191,4423,620,921,3559,4768,225,3806,4843,4094,3869
3,3102,1104,2707,4305,2642,3153,3611,828,1113,2444,2964,859,2547,4494,749,1392,2147,4492,1755,3174,3620,39,4980,3690,1226,2565,3242,4361,2253,4477
0,383,1516,2236,129,3921,4749,595,3232,3691,1865,4508,1012,2328,2572,3378,3068,4049,1027,4256,631,4036,3738,2415,2911,3113,4082,2437,2302,2727,3464
0,4054,513,3111,3935,3832,891,4968,4089,2186,1775,2649,2452,1414,4261,139,2809,3768,3026,3764,340,3239,1639,3018,4341,2651,3106,3725,3364,4841,680
2,938,2386,2732,838,3995,641,4059,3099,615,3467,453,549,3611,1472,4198,3875,1293,4202,3654,3664,4123,4890,4512,3644,3472,2508,2072,1566,1572,3038
0,2722,3870,3408,539,1327,1826,1799,2038,3346,2685,3487,3645,3949,2041,603,4613,1986,4391,2318,478,3354,2084,2549,334,2359,444,3280,1253,1018,1950
4,4971,3721,3727,1777,9,2919,3213,263,4326,115,2117,208,468,673,4572,845,4260,1281,2889,37,993,4101,4335,62,1385,400,1862,771,1503,3821
1,2077,2826,2174,2097,2997,2778,3712,2033,2848,3260,4717,616,683,2496,2451,1911,176,1255,3827,3204,3238,4359,4940,143,3959,4315,1058,4896,54,3800
3,2312,2437,1723,2957,4725,2966,4583,1144,3202,3506,1157,83,4209,4377,2343,1120,3431,4301,1677,3572,2301,4668,3790,143,2565,3669,1108,3127,4778,3957
3,4292,195,2015,1699,1576,4769,732,4195,1329,1060,1566,1210,3843,3438,4949,4958,2852,836,806,782,3049,4818,2974,3211,3348,2131,3716,888,477,1984
4,3060,1541,4811,3084,4477,2740,1982,703,355,1124,4589,2009,1813,4153,3846,2084,2693,3157,4401,4216,1740,652,2149,2151,578,738,3766,2121,1667,1573
3,3939,325,1815,2732,3432,553,997,393,1017,362,3656,2606,3314,722,3595,1385,4758,343,4020,2786,254,1690,4739,2753,996,3324,3306,1374,2885,2971
2,2222,1405,3376,1223,3238,4282,698,872,4919,3254,1334,2072,1499,4905,224,3610,762,1630,3815,184,3601,4475,2942,1748,1752,3647,2843,1840,1088,627
2,1928,2213,1430,4444,4358,3524,1627,2538,4402,4698,3361,1224,3181,1497,246,1950,3499,2757,4833,2953,2933,4213,4147,443,1145,556,1632,910,3811,3502
2,3169,3425,2766,4335,2234,4568,1768,1240,4560,3979,4842,373,2187,4315,402,4496,2488,590,1872,3422,4114,4760,3662,1829,3260,513,96,3776,1483,464
