4,461,4028,152,291,671,2405,3518,1111,477,3844,4348,3720,4863,3601,2798,472,4163,1946,659,1476
2,4197,4630,4122,2135,616,4642,339,2760,651,1589,1541,4598,4560,1348,3039,760,1989,4761,2447,4210
3,909,571,4650,4118,1223,4478,2043,2707,4805,966,4013,966,1631,96,672,1924,55,4779,2699,4597
3,4340,2572,4950,4862,3140,1280,355,429,157,1371,2632,2322,3033,2223,3691,872,4431,3183,4921,3097
0,2325,3615,3574,4876,479,3102,132,4633,4800,984,2007,3342,93,3774,622,4235,718,1395,941,3477
0,2635,1259,3922,4101,2456,3689,4805,3746,2756,2756,733,733,724,4999,1631,2040,615,4867,4517,1429
3,2592,3310,1223,1951,1037,2997,4572,766,111,4000,4284,2367,658,3231,2777,3084,1427,4702,2511,1059
4,2223,4793,764,3061,1070,898,4288,1500,4229,2726,2820,1214,1041,24,3550,3061,3798,626,3988,4963
2,1193,2412,3118,860,4521,3353,3682,4755,3463,4724,1347,4647,3570,199,1287,1139,2029,2585,2084,3940
4,455,1203,3461,3729,4995,4220,3195,884,1538,1083,3251,1217,616,2472,2346,1180,1321,615,4326,4614
0,2049,834,4627,1416,1048,700,4487,530,1785,1914,199,1737,4625,3907,4288,2261,1815,2086,3680,4751
3,1478,1760,1386,4075,3908,4064,1002,4748,267,915,872,105,872,4835,4312,216,997,2679,875,641
1,79,483,4512,1538,3060,4932,2745,4797,3610,4546,4144,3865,2068,3450,303,2874,1909,1085,682,1238
3,3309,3326,3761,3748,287,3348,1713,406,828,1661,1442,729,121,951,3407,694,847,13,3592,1395
3,451,974,2498,3718,4315,2175,637,2169,3464,2226,2017,1490,2322,4550,4095,1945,2385,4344,1780,1304
2,3532,3181,876,3635,2188,3787,155,1189,2681,3495,4276,4054,1390,1640,619,3186,1579,547,1800,779
3,4933,2401,2547,1956,4097,4317,130,2120,2535,4395,3057,2005,1747,2550,139,3847,2034,4704,4175,150
1,3978,2368,351,1943,4917,2327,2210,1647,3729,1078,4413,1539,2087,3339,4642,1049,3031,1672,1821,1290
0,4861,1097,1751,2566,1669,2569,855,4798,1554,2602,319,531,3287,933,424,2550,2636,752,1141,4379
2,1332,4605,3991,31,2192,3628,667,4665,2761,3413,2779,4969,2924,2243,1254,132,3262,3704,2537,1716
4,4542,2356,1182,278,1466,906,4090,3064,156,90,2159,4116,4525,2431,1360,1521,3531,806,2433,3974
2,4126,4973,1593,3136,254,2132,826,4839,899,2174,1428,1073,4541,1692,4084,2665,4506,3348,4851,930
4,2159,4105,1925,1685,4729,3858,4396,3677,2891,1422,4447,2078,587,783,3949,4380,1668,2974,2866,1754
3,2976,1460,2447,2083,1681,4922,586,2597,4072,4142,1512,1315,3484,439,2554,127,4850,4157,1753,2581
4,2662,1515,4102,2765,1931,3467,382,3170,1469,535,1485,106,436,282,4784,4447,3069,3091,4112,1812
1,1622,1395,3,3065,3082,3316,1381,3978,331,2007,4305,1948,1709,745,2847,1275,4440,3746,818,726
1,4547,2481,2510,111,1733,1337,4367,184,1243,2060,2295,4195,2245,4568,4036,2901,1826,4320,688,2975
0,4133,3794,1139,4787,4503,2436,2601,2785,3771,1292,4245,2356,235,3132,3440,358,1766,3773,576,1783
2,4834,383,3473,3351,3716,2113,2169,1753,4676,131,2408,2941,4830,3575,3330,3262,2021,4854,2439,124
4,2749,1908,732,4085,3605,3402,4006,1945,126,542,2950,1035,554,1694,3505,259,2580,4378,4699,3102
2,4094,319,760,804,1740,2359,2169,2473,2423,681,4533,2140,3272,3822,2531,803,4281,445,2011,2025
3,1551,3301,1441,4298,3147,4333,1727,2544,703,2316,4133,1297,362,1543,3006,543,1066,4167,279,4052
0,2565,3088,2377,4142,5,4744,1979,3477,824,2362,4790,4093,4316,4350,3557,4514,2087,131,3672,327
4,2193,3480,976,3268,3215,562,2640,3909,3189,626,1264,2077,192,1944,3889,3092,979,2039,257,1990
3,457,1457,4924,1432,2640,2696,574,4540,1427,2008,2155,2798,4460,3218,2464,4350,3882,3881,1888,2553
2,911,4052,887,1176,1566,476,2223,1253,1976,4661,334,4538,1440,2174,3661,2086,4675,3089,2101,3584
4,4628,211,1451,4307,4958,323,3987,2591,2744,4924,4780,1501,656,699,4871,1454,2599,3179,958,2132
1,1907,1173,1418,4388,1816,3486,4081,405,3640,127,3667,40,1208,3293,999,2044,3951,4846,1458,2244
0,4644,3582,4860,364,2850,2361,3876,507,3576,937,2396,1202,3225,2600,3335,162,713,4340,4864,1322
0,3276,1024,2445,3027,4306,3572,836,2806,863,558,4138,1208,1736,2095,3977,4072,316,4177,1656,1764
1,4050,1260,2872,2935,481,3962,214,3858,3867,2182,4028,2424,1252,4971,0,1225,1016,2129,1680,1814
1,3208,4810,3,1946,2774,1713,1551,2707,4160,4371,1430,2576,283,1669,3300,2910,2967,3548,4512,209
3,3360,4685,191,4496,939,2170,84,2319,2014,1678,3249,918,4384,1634,4694,3726,2297,133,3852,1576
4,3799,2117,3659,1062,3536,1908,536,4594,1817,4549,2489,2030,668,1408,1169,464,4853,3869,629,4773
3,3041,2079,3663,3329,4473,682,1336,4901,4685,1818,3321,1562,4746,3768,2300,1916,868,3062,33,3339
2,2787,2103,4288,4747,4511,698,4409,4337,2603,4396,219,4374,3736,2239,2242,3345,575,837,4130,1452
4,1632,1253,4560,1086,293,1399,4759,2331,3600,908,570,3102,1221,250,2977,2874,602,929,1270,2119
3,4176,1172,2189,3936,3605,3842,3810,3715,3262,2307,177,2590,1900,1019,2225,3752,548,1643,940,3341
2,1556,2755,991,3940,3017,455,4751,1345,1,1147,843,69,2013,3282,3948,901,1076,3917,4291,145
1,3657,3594,1997,295,2573,1357,2302,1268,1760,2694,4322,1255,2054,234,2661,2295,2905,1469,1793,4918
4,323,4309,4271,3862,2599,2092,3240,3221,3823,4528,40,3260,3424,2507,1814,4348,3697,2269,3876,3445
1,3173,2937,4244,2004,3695,3712,1717,1473,2904,3930,226,3556,2855,3,2254,1340,1190,1655,1475,4610
3,337,2082,3011,3621,2584,525,4365,931,804,3952,4579,3337,1826,4165,579,1259,1854,1938,4269,4912
3,11,2327,2871,3623,2442,4533,130,2784,587,787,3794,3652,2700,1184,2400,1142,4896,2985,4240,1076
2,4576,3338,3927,4025,3273,345,2350,24,4923,2844,1697,3398,2103,4780,341,253,3428,4694,2942,1405
4,3191,4974,4085,1806,251,4364,3030,794,4758,3085,3449,2812,4918,3328,1564,3229,794,2572,3049,4814
4,631,3278,2838,1001,2240,1742,2841,640,1099,18,4544,3545,1779,2102,1512,1277,337,1145,1997,1405
1,1646,632,1334,2322,86,3691,2782,4120,276,310,1769,1771,4468,3374,3524,2322,3741,3244,278,2274
3,2780,2594,1514,1219,117,655,2176,2332,2142,2034,608,3872,4484,3071,2120,3918,622,4052,3993,4653
1,1611,3976,236,3105,2062,2396,2583,3795,195,4489,3713,2122,1343,4173,2807,2239,1321,4125,3329,3151
0,1682,3804,4937,1575,872,725,956,2113,4757,3257,1091,4074,1334,4072,469,1106,4569,3275,4811,1302
0,2105,3455,4411,1584,1912,1111,1928,3433,533,3156,1896,1254,2794,2925,4607,1321,2501,662,2805,129
4,2503,1124,881,2228,4322,4202,795,3987,3585,4274,4573,3639,2531,4504,1587,4579,3781,40,2252,2862
2,2858,205,631,201,1349,2112,4239,4398,3504,667,2654,1227,4756,4398,2321,1449,3787,4024,2883,1129
2,3632,2066,2463,4209,4192,786,3956,353,3599,3815,2223,2625,3684,204,378,2990,2349,4049,4612,190
1,3336,3385,4587,2035,1045,1343,1258,52,742,876,4255,4287,2787,3727,1041,2995,4693,4617,4895,892
3,1416,1197,4469,3568,1426,3820,852,1357,1499,3332,4765,4719,2450,3819,2444,4449,4627,4235,2932,4450
3,339,313,458,4698,2244,3483,1322,70,667,639,3095,1290,1278,3577,2806,4294,2987,3790,4846,3374
2,1004,3073,4019,2573,2105,4623,1974,3739,3464,1813,1239,985,4005,1866,2080,1852,4238,2376,3040,635
4,4356,1940,3414,4434,2633,4450,1013,4905,415,3821,3798,319,1501,1399,1401,4154,3721,3701,1511,914
3,445,2920,194,2413,3625,933,4036,4733,3142,4542,486,1239,1680,4029,4044,1687,764,1764,1844,4140
0,904,8,4350,4794,471,1659,1992,1814,1539,1026,2216,584,3474,4716,1535,2710,2159,2079,3308,425
4,467,2579,3388,1399,3994,1997,2821,3733,1002,3402,1843,891,107,3365,2981,1548,4933,2900,4495,2437
0,2923,3449,2250,1645,2010,1388,3008,3655,1359,777,1232,95,1488,3639,2833,1842,4282,230,4907,4877
0,4180,1418,177,2137,130,2712,2743,3705,579,677,2781,1511,2887,3875,4126,3967,2773,2642,3361,1935
3,2963,3310,3451,3930,1945,1951,1036,2370,3934,125,2491,1404,1266,3996,777,2429,4379,171,1944,1860
0,3739,1410,2110,894,4371,3358,454,4395,4237,4058,4952,3309,4129,124,1791,1021,1199,2090,1905,4307
3,3081,3506,3235,4458,3547,1928,4378,340,3931,2127,2228,3537,2243,3080,991,4795,3512,1904,1324,2073
3,2774,3908,3591,2211,3849,4028,4324,4026,3490,3768,976,2607,1923,3905,2100,1016,1724,4835,4738,1052
1,2072,2606,3984,1869,2732,4745,2576,2,3347,3112,3577,2931,382,460,2431,1227,3504,407,253,2723
4,3604,2425,3536,2578,3324,4670,110,543,387,4306,3161,1138,2726,3260,128,4689,1881,3575,2954,3385
4,3362,3213,3313,3531,3478,2305,8,1942,157,4883,1170,234,1386,4143,3296,3588,1464,4353,2156,4094
0,4806,3563,1861,1568,4761,4282,950,1414,1199,4366,2810,1787,3566,509,2307,3313,4984,3383,3878,2072
1,3479,201,3135,4892,1974,4,2287,1460,4831,26,1394,1235,74,2331,908,703,2206,1088,1324,1064
2,2870,1785,1433,4698,2920,1130,583,2120,1765,1986,2244,1693,4232,2001,2281,4717,1505,1067,2780,3126
1,2286,1403,2124,1381,3904,2675,554,2904,2884,3180,570,3730,2010,17,659,3019,2116,4590,1293,2923
2,2874,3726,1236,1117,2014,2216,3258,1633,2662,1539,2223,1369,790,27,2525,793,364,0,4440,3574
4,891,2678,4685,2900,1013,2057,207,433,3040,2590,1902,3935,3728,4678,327,1074,3530,886,1284,1177
1,3030,1860,2044,779,658,4994,3779,1217,4438,4182,1716,1323,3512,2563,95,4540,2072,304,4444,555
0,3454,2,2088,693,920,4618,2853,1118,3092,3411,2571,4920,1399,2607,393,4679,1646,2466,1277,2292
2,2235,116,4148,1862,191,1758,4994,347,3793,4696,2483,1257,3473,1840,1771,4494,4549,118,3853,3269
1,418,3511,4624,4049,2422,2211,2434,2549,1471,2614,2577,4629,748,3215,4894,700,1305,560,4170,2197
1,3716,2573,4473,204,3096,4736,4188,4560,1990,597,2137,4221,4467,4253,3275,1937,4664,165,1303,4233
2,2656,1661,2064,730,1485,4616,1695,741,763,2697,561,4228,3595,3343,4663,1372,1727,2520,3022,554
0,3188,4451,2395,1251,4836,578,4012,76,3806,1450,2322,124,4428,4900,4152,3214,2449,4611,4849,2661
4,3861,4343,3089,4174,2651,4289,2107,278,1417,615,1979,3490,1912,4950,1650,1270,4517,3321,1088,1934
3,33,1470,368,2879,2234,3608,967,2040,3675,1841,679,4671,3271,3144,1332,1704,1834,2977,4861,3724
0,3270,654,1995,733,4167,3764,25,1716,697,3029,1244,4302,1753,1211,4155,797,2731,281,1621,3147
0,1984,3101,1348,159,227,1828,1980,3859,3149,1917,4605,541,1550,2790,4574,4605,2303,2242,2754,3376
4,2207,3256,124,2365,1267,2713,4585,2156,2892,4363,2696,2340,2470,3627,1856,4267,2266,4150,2595,2695
1,3912,1738,3085,4982,2871,2018,3639,440,138,1279,4728,4117,752,1605,4134,4431,1461,257,888,1047
3,2513,3088,2995,2096,4074,4501,4712,4113,4088,2447,2226,3659,4228,1238,3700,2071,2247,2030,3952,3022
3,4046,3935,4297,4955,2619,7,305,3564,4269,4300,3449,2572,3873,834,1605,667,3052,2593,3426,3548
2,4991,1380,4377,284,2663,1883,1836,3797,3396,288,2562,1473,567,1658,527,4805,3135,2252,3076,449
3,3951,2772,1512,3651,4211,2721,3728,3215,4596,1594,45,1634,4850,3008,4125,4643,1900,4402,2640,2892
0,4312,2173,3871,1759,3089,3478,2819,2255,3171,2120,364,4768,1984,4198,616,1414,2272,4908,992,4854
2,4957,1735,3654,3484,17,4111,4982,958,2597,118,4413,2020,2685,1079,4955,4993,3709,4083,69,4671
0,2743,2241,1458,2635,3777,1871,4084,4381,2938,4182,4800,3834,68,2875,2577,3864,4967,4921,1318,1795
0,4871,1231,3516,1059,2203,3439,1361,2795,4454,3038,2584,2574,2790,3121,4608,2774,4066,3894,4519,3692
1,386,808,3067,4044,511,1224,1471,4586,2773,441,4583,3886,4941,2950,1372,3525,4451,3464,4176,3836
2,1790,3541,3766,4640,4734,1647,3937,1968,1252,1975,1888,817,2564,537,625,2,2308,3162,2130,695
0,2059,3279,1957,836,1615,3541,1625,2773,374,4101,4134,4727,2221,970,4173,4457,479,2297,759,2133
1,1013,4819,4741,532,4953,284,2907,253,3494,211,375,3628,2934,1826,3142,1182,4746,1274,2038,3965
0,4448,2608,1734,4358,3058,3120,758,3778,700,2114,2023,4812,707,298,4216,3374,3025,215,4661,3247
2,1687,1475,523,2236,2833,3195,69,298,732,369,1050,2214,4924,827,3948,707,4943,1457,3004,3708
4,3696,669,4239,3235,473,856,965,4681,2173,2119,2676,7,4137,1845,3942,2951,1244,4686,768,2416
3,260,68,4783,3762,4195,1500,3863,688,2426,34,4085,2069,98,1509,3166,986,4035,2001,3471,4910
0,4468,3129,4359,4801,3685,1885,1053,662,4378,4175,1180,347,28,633,1624,4764,2620,1075,3362,4744
4,4171,3854,2915,473,1288,1914,4398,2984,3672,1746,304,3923,2673,967,3930,4140,3706,3576,2079,949
3,3347,3411,3295,2041,4032,4702,1002,2955,995,3097,1239,646,4187,4778,2145,4750,372,3797,609,4818
0,63,1495,1296,424,3821,3271,2421,1960,162,4569,4268,510,1473,3113,3210,10,751,4135,4323,824
1,2911,3520,2552,4258,3819,3339,2741,1713,4140,4639,3497,1833,785,645,3048,2375,992,3079,2481,4796
2,18,3207,3866,3215,255,1669,2046,1071,1817,2599,4514,1963,1082,3967,2087,2271,1730,4801,1318,3772
3,1589,2543,3972,1495,4347,4010,2565,1885,2744,320,4293,1060,3477,3819,1545,1474,1227,3652,795,211
1,1333,673,2393,4125,4346,1206,4024,1703,4532,1643,4782,3068,50,3402,5,4375,4279,479,254,3682
4,481,692,3502,4832,4035,166,4146,2635,224,3308,4744,3628,4952,4792,3147,2427,4011,3918,1724,171
3,4327,3685,714,357,1808,2501,2450,2047,4269,4995,633,990,2665,1900,3688,4281,4176,1034,1297,3623
2,3433,2106,4766,3972,440,4538,4516,4136,3597,231,1045,1674,2705,4933,1214,3894,4315,2509,1651,531
1,2772,4201,1633,2996,2753,1228,3401,4516,3629,90,4470,1335,3447,1193,809,2093,2783,4622,1357,2753
4,31,3957,9,4821,1433,4709,1881,219,2835,990,3399,3662,593,3967,950,661,2116,1192,3083,3485
0,2551,4496,3231,3255,4607,867,4072,3103,4979,1819,3433,3554,384,281,2802,4112,1207,1656,2832,3386
3,2628,4787,1620,855,456,3885,3103,1014,2682,4815,4672,697,851,1643,513,2718,4598,638,3780,3626
0,17,3910,2549,1541,926,755,2680,4986,4193,822,618,253,3129,1378,2281,4527,2034,1402,638,1775
2,4401,1681,1432,4108,233,2495,2499,1693,3680,3879,4890,3292,4498,3549,4709,2335,314,3953,2933,3086
3,868,588,2020,3716,4716,447,3843,1218,1682,4566,55,1702,4028,3956,1034,167,2876,3646,3902,1183
1,2012,212,1732,3875,1957,1277,4993,712,3826,122,4505,1912,3249,3456,1997,4857,2741,2385,508,2361
4,4557,2533,3190,447,1268,3693,4788,865,1230,3432,2418,1618,3728,540,4998,3333,118,4655,1429,2229
3,4869,246,4897,1324,1989,2979,212,4271,4304,1716,3210,2610,2863,3971,2226,1356,4688,212,181,3273
4,3180,270,2985,4006,4639,1763,4002,1753,824,3947,907,1127,648,4144,4074,329,946,4074,3509,2315
4,1283,3251,1806,3893,3752,168,1581,331,854,4029,4610,4760,3224,1953,4318,1851,651,3923,800,3572
1,1753,677,75,4879,641,2392,4526,4903,4388,182,974,3494,1308,1815,2488,1570,82,2775,1069,4251
0,1173,3366,4933,2932,3182,2732,705,3838,686,531,2280,59,2708,914,3331,3451,1709,2472,1802,4867
4,2570,3541,2389,3507,1111,3388,1741,454,2899,2847,4134,4804,4501,2629,2266,864,3962,3930,3267,291
2,2985,2037,4900,3688,878,4358,3004,4223,513,3541,3693,336,4594,1931,1958,3054,4408,4492,296,1255
3,4089,371,1860,3928,1176,740,3996,2509,3139,1554,991,4452,2750,2151,2755,423,1807,2362,1984,4392
4,462,4098,4060,4703,2120,3430,138,244,1992,468,2781,3017,2739,133,1028,4788,4406,760,3478,4451
1,3116,1753,2631,1361,914,1409,4127,4866,2931,3912,529,3686,109,1289,1586,394,2064,2460,1338,2275
3,1038,2345,1558,312,572,1,1679,4544,1852,3483,2007,4036,4436,2958,4322,1620,33,395,2897,1909
3,3815,749,3730,3124,2706,123,2558,1816,2309,4552,234,2618,695,949,4407,3008,2181,4976,1924,4620
0,1109,46,2274,3954,2976,3671,4665,3778,1556,3326,576,3291,4343,3347,2379,221,3545,4120,4628,4671
4,2580,4893,2735,607,3256,4785,4338,1093,2085,129,4709,1720,4174,2164,4004,1966,3690,3311,3120,2965
1,4136,3121,4810,4445,1508,4073,3963,1071,2107,1537,1471,4254,790,1635,4156,3190,4449,3320,4817,2046
2,609,680,2404,4862,3022,172,2514,4992,707,141,1343,4440,2869,4864,4272,2715,401,586,107,532
0,2924,177,1404,2963,2942,143,846,3565,493,3799,4507,1594,4845,1855,1845,1899,2252,4852,4505,2989
1,897,3912,4228,3855,3203,3299,3693,4892,2463,876,4510,3423,1076,4216,4481,767,2889,3765,3463,3768
2,2777,345,1781,3776,2400,1119,2389,2813,367,4507,44,4628,2076,1540,2913,2413,2769,88,880,2490
4,174,4784,863,2147,4385,1386,1476,1043,2164,2399,4063,4137,2984,4475,3801,422,3911,392,3939,1943
1,1533,4091,1,2059,986,3232,3575,4932,2804,2862,3430,1640,917,1066,426,550,4283,660,2362,2286
0,4000,2430,1567,2695,3769,3268,1206,502,2874,1059,4369,3984,1155,3479,4057,1406,1443,1736,1282,3431
0,165,2534,4449,145,3754,2631,1366,3945,4619,3254,1521,3048,115,4137,3515,3078,3083,653,2407,3813
2,2172,977,1530,1320,4702,3803,1306,2360,1688,989,857,1159,2148,2225,3162,969,2623,2137,1381,1156
0,2731,4575,3940,2884,1341,2897,2932,335,2325,1521,540,3050,3918,2946,468,486,3293,849,3763,3315
4,1176,802,3897,3830,1051,1027,4133,3282,3770,549,2912,1262,789,2309,1846,4881,3292,3646,1549,1547
4,366,3293,748,1325,899,94,2510,1925,2608,2985,2450,3068,4653,3077,1443,1501,4947,4274,4274,3810
1,4554,854,228,714,3821,4535,4564,804,871,4801,3517,3095,2681,2356,3086,2596,4366,4367,3693,3345
1,4673,3189,3027,4551,3169,3134,2134,361,864,4806,3185,4364,3079,2172,764,344,4867,791,3606,4037
2,267,2533,4697,4856,2666,1642,3119,222,4582,444,1308,4801,1070,1909,1636,1677,4199,2576,4244,4994
1,2558,2878,1251,866,299,152,3032,609,4579,4429,3160,1818,2080,550,4529,1304,313,3867,3251,2954
3,3856,2202,4474,1302,1021,3662,2214,2425,3165,10,4291,130,2065,2273,1970,809,93,4141,2848,2109
2,2155,497,698,555,3365,663,1718,779,1397,3720,3487,3440,795,3951,936,2307,1764,4598,344,3884
2,2787,2851,4804,4665,4141,4878,999,1000,1015,1959,2005,2749,180,3716,4568,3417,444,1553,3874,3530
1,3746,2254,529,3987,3598,4781,4623,851,4397,4379,794,2344,132,445,3847,549,1319,2268,64,546
1,4812,653,1853,1591,3756,4950,2658,4226,2835,2133,2791,872,4403,3392,4908,672,2925,2511,127,3312
0,557,33,112,3683,4035,3293,4739,2513,3179,2485,1731,431,2783,2784,2288,4785,2919,4846,125,1141
1,4042,4938,2020,4804,4911,1823,2390,3791,1194,1417,474,3275,4737,1441,3292,2336,4128,1654,2386,2798
3,3996,4376,4483,558,4773,4484,1802,3380,2319,437,910,4721,907,1767,631,1735,4828,129,384,2957
4,3963,323,143,3696,4839,4951,4848,4632,2948,1516,2678,1356,4033,631,3955,100,4116,3124,3746,2211
2,776,3946,396,3993,3604,4665,767,2869,3480,3366,222,444,2954,1973,620,176,190,611,498,3987
2,632,1741,2520,409,1231,1028,3539,3493,4665,3911,4536,4269,1525,1318,3920,2788,4445,4582,3057,4164
2,2394,4291,2697,3654,3144,4637,2398,2480,363,3986,4260,1295,4404,4623,4761,323,1299,821,289,487
3,2539,1319,273,3915,3889,300,3002,2093,2664,2800,3054,190,791,2226,3702,462,2449,3432,4974,4012
0,4716,1407,608,2302,4538,1361,4082,4115,4011,1629,1327,3099,2064,1771,4284,785,612,4311,2430,3006
3,1164,1353,458,1153,3569,252,2422,1718,2454,3441,2333,567,1867,3487,51,4532,2425,4104,4910,770
2,4286,2593,4775,650,3053,2551,2889,2519,1795,4119,331,3969,2662,1798,4881,4985,2755,4494,2085,4369
3,2300,1267,3968,2526,295,1404,4152,3078,372,758,4195,3992,3355,2660,2565,3491,4855,1690,1834,2635
2,2025,3842,3152,3273,3798,1166,711,1147,494,1402,4962,79,4103,273,1582,4692,761,4839,2362,240
0,1575,4389,4147,2218,1944,3510,1035,641,4481,93,4532,4722,1759,2471,281,2788,229,4653,2346,92
2,3625,560,1732,735,1861,820,2405,3202,1006,3682,4715,3833,2995,3130,4078,2560,450,1275,228,3451
0,290,420,1003,612,171,50,4348,4248,3239,2846,962,3178,4330,4396,2036,240,4610,1028,1339,1151
3,4644,3706,186,566,238,706,2285,2929,1632,3129,3225,3225,2358,1343,973,549,924,2434,528,2979
1,2240,2242,3569,3120,900,1710,1930,4143,2996,4199,3483,2647,3949,3251,2482,1172,2815,296,2754,784
4,2279,2829,4122,2117,783,3719,2494,600,1326,1645,3519,3093,3823,1918,4983,1792,4673,3131,3303,4719
3,4075,753,2099,1857,2032,4355,620,1660,155,954,1951,1847,1463,4106,3003,478,1952,3957,4316,3870
3,3773,3594,4261,4245,1819,3086,1725,118,1793,3361,2788,4042,3314,2180,2158,2267,3042,1402,4240,1649
1,3150,382,1619,1593,4454,813,1862,641,4840,2910,1931,972,4424,4039,2766,4506,4993,3327,3557,1248
1,1211,3615,958,1429,649,2738,98,2547,1136,3271,3307,2280,4456,220,1593,3376,3953,4908,1346,3399
0,1806,172,1234,185,4491,4461,3551,511,1814,1573,2825,3045,4690,2247,1542,3667,1863,3723,27,193
2,1021,3453,2477,3427,1578,3004,209,1575,2593,2583,3706,1448,3968,1522,79,2910,273,480,1118,4460
4,4288,1740,577,3340,589,3818,3042,170,1095,1996,3288,3780,4858,1741,4217,380,4195,1922,2285,149
1,2649,4919,4044,2567,2816,3753,3525,276,3085,2764,2455,3404,2734,1350,4138,1000,1051,255,670,4574
3,3697,962,1,4387,4801,2630,840,4725,485,1811,1591,413,3036,2282,2190,4931,3418,4727,1199,2840
3,4275,3046,3714,2265,89,69,1601,2963,3135,4823,1093,3099,1636,3874,1713,513,2412,4891,2576,3605
0,997,796,4334,4244,1284,2197,166,533,897,1232,663,61,747,2103,2547,1071,2443,1357,4145,4423
1,4666,564,1679,3236,4208,1221,3377,2730,4335,2549,3978,1163,428,1158,2637,797,1549,2602,809,4904
4,1888,2776,4172,4975,954,4179,3535,1701,2721,1470,2011,3015,427,3504,2296,2739,2252,1183,4681,2357
4,1089,3965,1906,2323,2218,629,3003,4446,405,954,2051,1295,4401,931,3067,1313,4150,4085,2900,4865
0,4953,2053,4366,4247,3620,108,2994,984,2444,321,1292,53,252,2219,3755,2324,3952,1743,3432,4464
0,3827,3113,1561,4669,3299,2491,2049,4877,847,1015,4067,2912,474,382,4322,2173,2786,2771,1889,1830
1,4980,3638,935,562,4684,582,4628,3487,195,2029,58,1997,355,2793,4107,3087,4462,3706,1405,3571
2,3689,1145,4798,3576,642,1016,2757,327,3885,4435,4485,3165,4830,528,2550,4609,3019,4554,2413,1657
1,2137,4866,3139,307,1067,1442,3569,2824,4071,4137,1707,4555,3458,2348,3002,465,2301,1452,2507,1859
1,1740,930,2353,1697,4069,1103,4161,2596,3595,3192,186,3311,3650,2125,2665,3843,2054,4438,368,4750
0,2172,3486,375,1900,4164,4731,2902,1936,2474,4737,20,3095,142,2375,3909,1444,2896,3759,1460,312
3,3078,2083,1740,1565,3500,4550,94,1176,2763,2436,758,2886,2892,2634,3462,873,2112,1598,4536,2191
4,1923,3180,4440,866,3125,1343,763,2231,1658,4959,2127,836,2334,4177,1112,3145,2026,627,3352,4472
4,881,303,978,4389,147,2505,879,3376,4728,2896,2163,3192,4959,2597,2044,2814,2314,180,3816,1727
4,4680,1603,1389,2529,2473,3139,559,1592,4441,3828,3991,357,4645,1065,88,3115,2667,4444,4130,2349
1,2681,2880,3626,264,798,797,4221,3631,2760,66,1364,1271,723,4276,3321,3423,3345,565,1195,1146
2,4497,2174,731,2779,2044,3579,723,108,1602,2329,1239,1210,1108,2568,489,3510,4808,809,1381,2535
0,1939,3323,102,4185,521,2272,4462,2207,824,1948,1851,2396,1652,2779,2862,934,4489,3858,1249,2260
1,4520,21,130,4456,2503,4540,1167,3753,3809,3864,3957,1713,55,2306,770,4150,249,3778,4341,3092
2,1350,4140,3524,625,2176,1205,1420,4175,2660,741,2547,4563,3815,748,606,1666,861,4460,4970,1948
3,3737,4154,114,1278,4427,4419,4119,1176,4857,3626,1453,1313,480,2553,2614,2930,3000,2217,4467,663
1,1782,986,3146,4425,1232,3515,2008,589,1056,4576,3266,3981,1934,323,2055,621,3972,2266,2493,2134
1,4565,318,25,1722,4301,3801,857,2521,1928,68,4737,4183,2499,3291,601,2067,1936,4795,4352,78
3,1999,2448,832,3638,4749,1347,1221,3611,588,1574,2027,4458,1736,4668,643,3205,541,4968,1465,2492
4,105,4380,3654,2102,3187,1110,3182,3664,1302,653,2491,4929,1211,2564,1718,4068,3550,3811,198,358
3,689,4026,1682,4654,3787,2123,2927,2991,2128,679,1629,2798,187,3405,1995,1338,1953,3580,2332,2054
3,2039,3175,4512,4589,926,171,3664,3242,615,2300,2951,870,2331,1717,1632,1443,1862,3962,36,1957
3,2641,2602,2924,4521,1973,4854,611,4754,3211,426,1762,1153,643,2971,3746,188,4439,644,3314,1127
3,4735,2583,1845,1938,1745,3381,206,1283,2495,4313,113,1603,3377,1451,1306,2545,234,3590,1942,1414
3,4085,1519,1780,1656,3446,3804,1879,3188,278,4405,181,17,2671,2882,4394,2681,308,3952,245,701
2,4268,2283,364,4688,1677,3074,4873,1285,3430,951,425,2316,2194,2451,466,1543,4494,3637,3788,372
1,998,4898,4076,1857,3725,3804,2569,4630,2839,4885,2484,1259,59,616,2624,762,891,3739,1663,1962
0,3372,1811,1132,4100,792,1885,592,959,4073,926,3988,2037,4946,2219,3280,1871,1692,3380,4225,3090
0,878,1092,4335,2838,1692,4694,4558,2730,2543,3906,1444,3397,551,2277,3609,2341,2518,1910,4461,1263
2,1445,2428,2201,349,3629,2679,4396,1588,4292,1427,4904,959,2100,1939,158,3,447,1806,1516,3548
0,3072,3805,970,965,1033,2744,892,3245,116,3633,2673,1689,1699,1437,4358,3379,4077,1921,2337,1217
2,49,1676,4012,927,2127,4782,4853,4255,37,1772,4930,3640,3780,2769,2867,2158,2882,665,863,2047
1,3706,3384,407,2901,1875,4670,798,683,2891,3990,143,4591,4099,4973,3587,4570,2279,3871,3318,1410
3,4855,2330,2867,4815,1550,3628,1618,4160,4042,2073,3618,31,2,4968,4709,3678,4711,4780,2915,2885
